year,geo_name,geo,child_mortality
2017,"Gilmer County","05000US54021",None
2015,"Gilmer County","05000US54021",None
2016,"Gilmer County","05000US54021",None
2017,"Grant County","05000US54023",None
2015,"Prairie County","05000US05117",None
2015,"Grant County","05000US54023",None
2017,"Prairie County","05000US05117",None
2015,"Polk County","05000US05113",None
2015,"Hampshire County","05000US54027",None
2015,"Pike County","05000US05109",None
2016,"Pike County","05000US05109",None
2017,"Hardy County","05000US54031",None
2017,"Pike County","05000US05109",None
2016,"Hardy County","05000US54031",None
2017,"Perry County","05000US05105",None
2016,"Perry County","05000US05105",None
2015,"Newton County","05000US05101",None
2017,"Newton County","05000US05101",None
2016,"Newton County","05000US05101",None
2017,"Nevada County","05000US05099",None
2016,"Nevada County","05000US05099",None
2015,"Nevada County","05000US05099",None
2016,"Montgomery County","05000US05097",None
2017,"Montgomery County","05000US05097",None
2015,"Montgomery County","05000US05097",None
2015,"Monroe County","05000US05095",None
2016,"Monroe County","05000US05095",None
2017,"Monroe County","05000US05095",None
2015,"Marion County","05000US05089",None
2017,"Marion County","05000US05089",None
2015,"Madison County","05000US05087",None
2015,"Logan County","05000US05083",None
2017,"Little River County","05000US05081",None
2015,"Little River County","05000US05081",None
2016,"Little River County","05000US05081",None
2017,"Lincoln County","05000US05079",None
2016,"Marshall County","05000US54051",None
2017,"Marshall County","05000US54051",None
2016,"Lincoln County","05000US05079",None
2015,"Lincoln County","05000US05079",None
2017,"Lee County","05000US05077",None
2016,"Lee County","05000US05077",None
2015,"Lee County","05000US05077",None
2016,"Lawrence County","05000US05075",None
2015,"Lawrence County","05000US05075",None
2017,"Izard County","05000US05065",None
2016,"Izard County","05000US05065",None
2015,"Izard County","05000US05065",None
2017,"Grant County","05000US05053",None
2015,"Grant County","05000US05053",None
2015,"Monroe County","05000US54063",None
2017,"Monroe County","05000US54063",None
2016,"Monroe County","05000US54063",None
2017,"Morgan County","05000US54065",None
2016,"Fulton County","05000US05049",None
2016,"Morgan County","05000US54065",None
2017,"Fulton County","05000US05049",None
2015,"Fulton County","05000US05049",None
2016,"Franklin County","05000US05047",None
2015,"Franklin County","05000US05047",None
2017,"Franklin County","05000US05047",None
2017,"Desha County","05000US05041",None
2016,"Pendleton County","05000US54071",None
2015,"Pendleton County","05000US54071",None
2017,"Pendleton County","05000US54071",None
2016,"Pleasants County","05000US54073",None
2017,"Pleasants County","05000US54073",None
2015,"Pleasants County","05000US54073",None
2016,"Pocahontas County","05000US54075",None
2017,"Pocahontas County","05000US54075",None
2015,"Pocahontas County","05000US54075",None
2017,"Dallas County","05000US05039",None
2016,"Dallas County","05000US05039",None
2015,"Dallas County","05000US05039",None
2017,"Cleveland County","05000US05025",None
2015,"Cleveland County","05000US05025",None
2016,"Cleveland County","05000US05025",None
2015,"Clay County","05000US05021",None
2016,"Clay County","05000US05021",None
2017,"Clay County","05000US05021",None
2016,"Chicot County","05000US05017",None
2015,"Ritchie County","05000US54085",None
2017,"Ritchie County","05000US54085",None
2016,"Ritchie County","05000US54085",None
2015,"Roane County","05000US54087",None
2016,"Roane County","05000US54087",None
2017,"Roane County","05000US54087",None
2016,"Summers County","05000US54089",None
2017,"Summers County","05000US54089",None
2015,"Summers County","05000US54089",None
2017,"Chicot County","05000US05017",None
2015,"Chicot County","05000US05017",None
2015,"Calhoun County","05000US05013",None
2015,"Tucker County","05000US54093",None
2017,"Tucker County","05000US54093",None
2016,"Tucker County","05000US54093",None
2016,"Tyler County","05000US54095",None
2017,"Tyler County","05000US54095",None
2015,"Tyler County","05000US54095",None
2017,"Calhoun County","05000US05013",None
2016,"Calhoun County","05000US05013",None
2017,"Webster County","05000US54101",None
2016,"Webster County","05000US54101",None
2015,"Webster County","05000US54101",None
2016,"Wetzel County","05000US54103",None
2015,"Wetzel County","05000US54103",None
2017,"Wetzel County","05000US54103",None
2016,"Wirt County","05000US54105",None
2017,"Wirt County","05000US54105",None
2015,"Wirt County","05000US54105",None
2017,"Greenlee County","05000US04011",None
2015,"Greenlee County","05000US04011",None
2016,"Adams County","05000US55001",None
2017,"Adams County","05000US55001",None
2015,"Adams County","05000US55001",None
2016,"Ashland County","05000US55003",None
2017,"Ashland County","05000US55003",None
2015,"Ashland County","05000US55003",None
2016,"Yukon-Koyukuk Census Area","05000US02290",None
2017,"Bayfield County","05000US55007",None
2016,"Bayfield County","05000US55007",None
2015,"Bayfield County","05000US55007",None
2015,"Yukon-Koyukuk Census Area","05000US02290",None
2017,"Yukon-Koyukuk Census Area","05000US02290",None
2017,"Buffalo County","05000US55011",None
2015,"Buffalo County","05000US55011",None
2016,"Buffalo County","05000US55011",None
2016,"Burnett County","05000US55013",None
2015,"Burnett County","05000US55013",None
2017,"Burnett County","05000US55013",None
2015,"Yakutat City and Borough","05000US02282",None
2016,"Yakutat City and Borough","05000US02282",None
2017,"Yakutat City and Borough","05000US02282",None
2015,None,"05000US02280",None
2016,None,"05000US02280",None
2017,"Weston County","05000US56045",None
2015,"Crawford County","05000US55023",None
2017,"Crawford County","05000US55023",None
2016,"Crawford County","05000US55023",None
2015,"Door County","05000US55029",None
2017,"Valdez-Cordova Census Area","05000US02261",None
2016,"Door County","05000US55029",None
2015,"Valdez-Cordova Census Area","05000US02261",None
2017,"Florence County","05000US55037",None
2016,"Florence County","05000US55037",None
2015,"Florence County","05000US55037",None
2016,"Valdez-Cordova Census Area","05000US02261",None
2016,"Southeast Fairbanks Census Area","05000US02240",None
2017,"Forest County","05000US55041",None
2015,"Forest County","05000US55041",None
2016,"Forest County","05000US55041",None
2017,"Southeast Fairbanks Census Area","05000US02240",None
2015,"Southeast Fairbanks Census Area","05000US02240",None
2015,None,"05000US02232",None
2016,None,"05000US02232",None
2015,"Sitka City and Borough","05000US02220",None
2016,"Sitka City and Borough","05000US02220",None
2017,"Green Lake County","05000US55047",None
2016,"Green Lake County","05000US55047",None
2017,"Sitka City and Borough","05000US02220",None
2016,None,"05000US02201",None
2015,None,"05000US02201",None
2016,"Iron County","05000US55051",None
2015,"Iron County","05000US55051",None
2017,"Iron County","05000US55051",None
2016,"Northwest Arctic Borough","05000US02188",None
2016,"Jackson County","05000US55053",None
2016,"Lake and Peninsula Borough","05000US02164",None
2017,"Kewaunee County","05000US55061",None
2016,"Kewaunee County","05000US55061",None
2015,"Kewaunee County","05000US55061",None
2017,"Lake and Peninsula Borough","05000US02164",None
2015,"Lake and Peninsula Borough","05000US02164",None
2017,"Lafayette County","05000US55065",None
2016,"Kodiak Island Borough","05000US02150",None
2017,"Kodiak Island Borough","05000US02150",None
2015,"Kodiak Island Borough","05000US02150",None
2017,"Ketchikan Gateway Borough","05000US02130",None
2016,"Ketchikan Gateway Borough","05000US02130",None
2015,"Ketchikan Gateway Borough","05000US02130",None
2016,"Juneau City and Borough","05000US02110",None
2017,"Marquette County","05000US55077",None
2016,"Marquette County","05000US55077",None
2016,"Menominee County","05000US55078",None
2015,"Menominee County","05000US55078",None
2017,"Menominee County","05000US55078",None
2015,"Haines Borough","05000US02100",None
2017,"Haines Borough","05000US02100",None
2016,"Haines Borough","05000US02100",None
2016,"Dillingham Census Area","05000US02070",None
2017,"Dillingham Census Area","05000US02070",None
2015,"Dillingham Census Area","05000US02070",None
2017,"Oneida County","05000US55085",None
2015,"Denali Borough","05000US02068",None
2017,"Denali Borough","05000US02068",None
2017,"Pepin County","05000US55091",None
2015,"Pepin County","05000US55091",None
2016,"Pepin County","05000US55091",None
2015,"Pierce County","05000US55093",None
2016,"Price County","05000US55099",None
2017,"Price County","05000US55099",None
2015,"Price County","05000US55099",None
2016,"Denali Borough","05000US02068",None
2015,"Bristol Bay Borough","05000US02060",None
2017,"Bristol Bay Borough","05000US02060",None
2016,"Richland County","05000US55103",None
2017,"Richland County","05000US55103",None
2015,"Richland County","05000US55103",None
2016,"Bristol Bay Borough","05000US02060",None
2015,"Aleutians West Census Area","05000US02016",None
2016,"Aleutians West Census Area","05000US02016",None
2017,"Rusk County","05000US55107",None
2017,"Aleutians West Census Area","05000US02016",None
2016,"Aleutians East Borough","05000US02013",None
2016,"Sawyer County","05000US55113",None
2015,"Sawyer County","05000US55113",None
2017,"Sawyer County","05000US55113",None
2017,"Aleutians East Borough","05000US02013",None
2015,"Aleutians East Borough","05000US02013",None
2016,"Wilcox County","05000US01131",None
2017,"Wilcox County","05000US01131",None
2015,"Wilcox County","05000US01131",None
2017,"Perry County","05000US01105",None
2016,"Perry County","05000US01105",None
2015,"Perry County","05000US01105",None
2017,"Lowndes County","05000US01085",None
2016,"Vilas County","05000US55125",None
2015,"Vilas County","05000US55125",None
2015,"Washburn County","05000US55129",None
2017,"Washburn County","05000US55129",None
2017,"Lamar County","05000US01075",None
2015,"Lamar County","05000US01075",None
2016,"Lamar County","05000US01075",None
2015,"Hale County","05000US01065",None
2016,"Hale County","05000US01065",None
2017,"Greene County","05000US01063",None
2015,"Greene County","05000US01063",None
2016,"Greene County","05000US01063",None
2017,"Big Horn County","05000US56003",None
2015,"Big Horn County","05000US56003",None
2016,"Big Horn County","05000US56003",None
2017,"Fayette County","05000US01057",None
2016,"Fayette County","05000US01057",None
2015,"Carbon County","05000US56007",None
2017,"Carbon County","05000US56007",None
2016,"Carbon County","05000US56007",None
2017,"Converse County","05000US56009",None
2016,"Converse County","05000US56009",None
2017,"Crook County","05000US56011",None
2015,"Crook County","05000US56011",None
2016,"Crook County","05000US56011",None
2017,"Crenshaw County","05000US01041",None
2016,"Crenshaw County","05000US01041",None
2015,"Crenshaw County","05000US01041",None
2016,"Goshen County","05000US56015",None
2017,"Goshen County","05000US56015",None
2015,"Goshen County","05000US56015",None
2016,"Hot Springs County","05000US56017",None
2017,"Hot Springs County","05000US56017",None
2015,"Hot Springs County","05000US56017",None
2017,"Johnson County","05000US56019",None
2015,"Johnson County","05000US56019",None
2016,"Johnson County","05000US56019",None
2016,"Coosa County","05000US01037",None
2015,"Coosa County","05000US01037",None
2017,"Coosa County","05000US01037",None
2017,"Lincoln County","05000US56023",None
2016,"Lincoln County","05000US56023",None
2017,"Cleburne County","05000US01029",None
2016,"Cleburne County","05000US01029",None
2016,"Clay County","05000US01027",None
2017,"Clay County","05000US01027",None
2017,"Niobrara County","05000US56027",None
2015,"Niobrara County","05000US56027",None
2016,"Niobrara County","05000US56027",None
2015,"Clay County","05000US01027",None
2017,"Park County","05000US56029",None
2017,"Platte County","05000US56031",None
2016,"Platte County","05000US56031",None
2015,"Platte County","05000US56031",None
2017,"Sublette County","05000US56035",None
2016,"Sublette County","05000US56035",None
2015,"Sublette County","05000US56035",None
2015,"Carroll County","05000US28015",None
2017,"Carroll County","05000US28015",None
2016,"Carroll County","05000US28015",None
2015,"Benton County","05000US28009",None
2016,"Benton County","05000US28009",None
2015,"Claiborne County","05000US28021",None
2016,"Claiborne County","05000US28021",None
2017,"Benton County","05000US28009",None
2017,"Amite County","05000US28005",None
2015,"Amite County","05000US28005",None
2016,"Amite County","05000US28005",None
2016,"Yellow Medicine County","05000US27173",None
