year,geo_name,geo,hiv_prevalence_rate
2015,"Bristol Bay Borough","05000US02060",None
2017,"Bristol Bay Borough","05000US02060",None
2016,"Bristol Bay Borough","05000US02060",None
2015,"Aleutians West Census Area","05000US02016",None
2016,"Aleutians West Census Area","05000US02016",None
2017,"Aleutians West Census Area","05000US02016",None
2016,"Aleutians East Borough","05000US02013",None
2017,"Aleutians East Borough","05000US02013",None
2015,"Aleutians East Borough","05000US02013",None
2015,"Meade County","05000US20119",None
2016,"Meade County","05000US20119",None
2017,"Meade County","05000US20119",None
2017,"Marshall County","05000US20117",None
2016,"Marshall County","05000US20117",None
2015,"Marshall County","05000US20117",None
2016,"Marion County","05000US20115",None
2015,"Marion County","05000US20115",None
2017,"Logan County","05000US20109",None
2016,"Logan County","05000US20109",None
2015,"Logan County","05000US20109",None
2015,"Linn County","05000US20107",None
2017,"Linn County","05000US20107",None
2015,"Lincoln County","05000US20105",None
2017,"Lincoln County","05000US20105",None
2016,"Lincoln County","05000US20105",None
2017,"Franklin County","05000US19069",None
2015,"Franklin County","05000US19069",None
2016,"Franklin County","05000US19069",None
2016,"Lane County","05000US20101",None
2017,"Lane County","05000US20101",None
2015,"Lane County","05000US20101",None
2016,"Kiowa County","05000US20097",None
2017,"Kiowa County","05000US20097",None
2015,"Kiowa County","05000US20097",None
2017,"Kingman County","05000US20095",None
2015,"Kingman County","05000US20095",None
2016,"Kingman County","05000US20095",None
2016,"Kearny County","05000US20093",None
2015,"Kearny County","05000US20093",None
2016,"Norton city","05000US51720",None
2017,"Norton city","05000US51720",None
2015,"Norton city","05000US51720",None
2017,"Kearny County","05000US20093",None
2016,"Jewell County","05000US20089",None
2015,"Jewell County","05000US20089",None
2017,"Jewell County","05000US20089",None
2017,"Jackson County","05000US20085",None
2015,"Jackson County","05000US20085",None
2016,"Hodgeman County","05000US20083",None
2017,"Hodgeman County","05000US20083",None
2015,"Hodgeman County","05000US20083",None
2017,"Haskell County","05000US20081",None
2015,"Haskell County","05000US20081",None
2016,"Haskell County","05000US20081",None
2016,"Harper County","05000US20077",None
2017,"Harper County","05000US20077",None
2015,"Harper County","05000US20077",None
2016,"Hamilton County","05000US20075",None
2015,"Hamilton County","05000US20075",None
2017,"Hamilton County","05000US20075",None
2017,"Greenwood County","05000US20073",None
2016,"Greenwood County","05000US20073",None
2015,"Greenwood County","05000US20073",None
2016,"Greeley County","05000US20071",None
2015,"Greeley County","05000US20071",None
2017,"Greeley County","05000US20071",None
2016,"Gray County","05000US20069",None
2015,"Gray County","05000US20069",None
2017,"Gray County","05000US20069",None
2016,"Grant County","05000US20067",None
2015,"Grant County","05000US20067",None
2017,"Grant County","05000US20067",None
2016,"Graham County","05000US20065",None
2017,"Graham County","05000US20065",None
2015,"Graham County","05000US20065",None
2015,"Gove County","05000US20063",None
2017,"Gove County","05000US20063",None
2016,"Gove County","05000US20063",None
2015,"Fremont County","05000US19071",None
2017,"Fremont County","05000US19071",None
2016,"Ellis County","05000US20051",None
2017,"Ellis County","05000US20051",None
2017,"Columbia County","05000US53013",None
2016,"Columbia County","05000US53013",None
2015,"Columbia County","05000US53013",None
2017,"Elk County","05000US20049",None
2016,"Elk County","05000US20049",None
2015,"Elk County","05000US20049",None
2016,"Ferry County","05000US53019",None
2015,"Ferry County","05000US53019",None
2017,"Ferry County","05000US53019",None
2017,"Edwards County","05000US20047",None
2015,"Edwards County","05000US20047",None
2016,"Edwards County","05000US20047",None
2017,"Garfield County","05000US53023",None
2015,"Garfield County","05000US53023",None
2016,"Garfield County","05000US53023",None
2017,"Doniphan County","05000US20043",None
2015,"Doniphan County","05000US20043",None
2016,"Doniphan County","05000US20043",None
2015,"Decatur County","05000US20039",None
2016,"Decatur County","05000US20039",None
2017,"Decatur County","05000US20039",None
2016,"Comanche County","05000US20033",None
2015,"Comanche County","05000US20033",None
2017,"Comanche County","05000US20033",None
2017,"Coffey County","05000US20031",None
2015,"Coffey County","05000US20031",None
2015,"Lincoln County","05000US53043",None
2017,"Lincoln County","05000US53043",None
2016,"Lincoln County","05000US53043",None
2016,"Coffey County","05000US20031",None
2016,"Cloud County","05000US20029",None
2017,"Cloud County","05000US20029",None
2015,"Cloud County","05000US20029",None
2016,"Clay County","05000US20027",None
2015,"Clay County","05000US20027",None
2017,"Clay County","05000US20027",None
2016,"Clark County","05000US20025",None
2015,"Clark County","05000US20025",None
2017,"Pend Oreille County","05000US53051",None
2015,"Pend Oreille County","05000US53051",None
2016,"Pend Oreille County","05000US53051",None
2017,"Clark County","05000US20025",None
2016,"Cheyenne County","05000US20023",None
2015,"Cheyenne County","05000US20023",None
2017,"Cheyenne County","05000US20023",None
2016,"Chautauqua County","05000US20019",None
2017,"Chautauqua County","05000US20019",None
2016,"Skamania County","05000US53059",None
2017,"Skamania County","05000US53059",None
2015,"Skamania County","05000US53059",None
2015,"Chautauqua County","05000US20019",None
2015,"Chase County","05000US20017",None
2016,"Chase County","05000US20017",None
2016,"Fremont County","05000US19071",None
2015,"Brown County","05000US20013",None
2015,"Barber County","05000US20007",None
2016,"Barber County","05000US20007",None
2017,"Barber County","05000US20007",None
2016,"Wahkiakum County","05000US53069",None
2017,"Wahkiakum County","05000US53069",None
2015,"Wahkiakum County","05000US53069",None
2016,"Anderson County","05000US20003",None
2015,"Anderson County","05000US20003",None
2017,"Anderson County","05000US20003",None
2017,"Allen County","05000US20001",None
2015,"Wright County","05000US19197",None
2017,"Wright County","05000US19197",None
2016,"Wright County","05000US19197",None
2015,"Worth County","05000US19195",None
2017,"Worth County","05000US19195",None
2016,"Worth County","05000US19195",None
2016,"Winneshiek County","05000US19191",None
2017,"Winneshiek County","05000US19191",None
2015,"Winneshiek County","05000US19191",None
2016,"Winnebago County","05000US19189",None
2017,"Winnebago County","05000US19189",None
2015,"Winnebago County","05000US19189",None
2016,"Wayne County","05000US19185",None
2015,"Wayne County","05000US19185",None
2015,"Calhoun County","05000US54013",None
2017,"Calhoun County","05000US54013",None
2016,"Calhoun County","05000US54013",None
2015,"Clay County","05000US54015",None
2016,"Clay County","05000US54015",None
2017,"Clay County","05000US54015",None
2016,"Doddridge County","05000US54017",None
2017,"Doddridge County","05000US54017",None
2015,"Doddridge County","05000US54017",None
2017,"Wayne County","05000US19185",None
2016,"Van Buren County","05000US19177",None
2017,"Van Buren County","05000US19177",None
2015,"Van Buren County","05000US19177",None
2015,"Union County","05000US19175",None
2017,"Union County","05000US19175",None
2016,"Union County","05000US19175",None
2017,"Taylor County","05000US19173",None
2017,"Hardy County","05000US54031",None
2015,"Hardy County","05000US54031",None
2016,"Hardy County","05000US54031",None
2016,"Taylor County","05000US19173",None
2015,"Taylor County","05000US19173",None
2017,"Tama County","05000US19171",None
2016,"Tama County","05000US19171",None
2015,"Tama County","05000US19171",None
2016,"Lewis County","05000US54041",None
2017,"Lewis County","05000US54041",None
2015,"Lewis County","05000US54041",None
2017,"Shelby County","05000US19165",None
2016,"Shelby County","05000US19165",None
2015,"Shelby County","05000US19165",None
2017,"Sac County","05000US19161",None
2016,"Sac County","05000US19161",None
2015,"Sac County","05000US19161",None
2016,"Ringgold County","05000US19159",None
2017,"Ringgold County","05000US19159",None
2015,"Mason County","05000US54053",None
2015,"Ringgold County","05000US19159",None
2017,"Pocahontas County","05000US19151",None
2016,"Pocahontas County","05000US19151",None
2015,"Pocahontas County","05000US19151",None
2017,"Plymouth County","05000US19149",None
2015,"Plymouth County","05000US19149",None
2016,"Plymouth County","05000US19149",None
2017,"Palo Alto County","05000US19147",None
2015,"Palo Alto County","05000US19147",None
2016,"Palo Alto County","05000US19147",None
2015,"Osceola County","05000US19143",None
2016,"Osceola County","05000US19143",None
2017,"Osceola County","05000US19143",None
2016,"O'Brien County","05000US19141",None
2015,"O'Brien County","05000US19141",None
2015,"Pleasants County","05000US54073",None
2016,"Pocahontas County","05000US54075",None
2017,"Pocahontas County","05000US54075",None
2015,"Pocahontas County","05000US54075",None
2017,"O'Brien County","05000US19141",None
2016,"Montgomery County","05000US19137",None
2015,"Montgomery County","05000US19137",None
2017,"Montgomery County","05000US19137",None
2016,"Monroe County","05000US19135",None
2015,"Monroe County","05000US19135",None
2017,"Monroe County","05000US19135",None
2016,"Monona County","05000US19133",None
2015,"Roane County","05000US54087",None
2016,"Roane County","05000US54087",None
2017,"Roane County","05000US54087",None
2017,"Monona County","05000US19133",None
2015,"Monona County","05000US19133",None
2016,"Mitchell County","05000US19131",None
2015,"Tucker County","05000US54093",None
2017,"Tucker County","05000US54093",None
2016,"Tucker County","05000US54093",None
2016,"Tyler County","05000US54095",None
2015,"Mitchell County","05000US19131",None
2015,"Tyler County","05000US54095",None
2017,"Mitchell County","05000US19131",None
2015,"Mills County","05000US19129",None
2016,"Wirt County","05000US54105",None
2017,"Wirt County","05000US54105",None
2015,"Wirt County","05000US54105",None
2015,"Lyon County","05000US19119",None
2016,"Lyon County","05000US19119",None
2017,"Lyon County","05000US19119",None
2015,"Lucas County","05000US19117",None
2017,"Lucas County","05000US19117",None
2016,"Lucas County","05000US19117",None
2017,"Buffalo County","05000US55011",None
2015,"Buffalo County","05000US55011",None
2016,"Buffalo County","05000US55011",None
2017,"Kossuth County","05000US19109",None
2016,"Kossuth County","05000US19109",None
2015,"Kossuth County","05000US19109",None
2015,"Greene County","05000US19073",None
2017,"Greene County","05000US19073",None
2017,"Florence County","05000US55037",None
2016,"Florence County","05000US55037",None
2015,"Florence County","05000US55037",None
2016,"Greene County","05000US19073",None
2015,"Forest County","05000US55041",None
2016,"Iron County","05000US55051",None
2015,"Iron County","05000US55051",None
2017,"Iron County","05000US55051",None
2015,"Jackson County","05000US55053",None
2017,"Jackson County","05000US55053",None
2016,"Jackson County","05000US55053",None
2017,"Kewaunee County","05000US55061",None
2016,"Kewaunee County","05000US55061",None
2015,"Kewaunee County","05000US55061",None
2015,"Jackson County","05000US19097",None
2016,"Lafayette County","05000US55065",None
2015,"Lafayette County","05000US55065",None
2017,"Lafayette County","05000US55065",None
2016,"Marquette County","05000US55077",None
2016,"Ida County","05000US19093",None
2017,"Oneida County","05000US55085",None
2016,"Oneida County","05000US55085",None
2017,"Pepin County","05000US55091",None
2015,"Pepin County","05000US55091",None
2016,"Pepin County","05000US55091",None
2016,"Price County","05000US55099",None
2017,"Price County","05000US55099",None
2015,"Price County","05000US55099",None
2015,"Ida County","05000US19093",None
2017,"Ida County","05000US19093",None
2015,"Humboldt County","05000US19091",None
2017,"Richland County","05000US55103",None
2016,"Humboldt County","05000US19091",None
2017,"Humboldt County","05000US19091",None
2017,"Howard County","05000US19089",None
2016,"Rusk County","05000US55107",None
2015,"Rusk County","05000US55107",None
2017,"Rusk County","05000US55107",None
2016,"Taylor County","05000US55119",None
2015,"Taylor County","05000US55119",None
2017,"Taylor County","05000US55119",None
2017,"Vernon County","05000US55123",None
2015,"Vernon County","05000US55123",None
2016,"Vernon County","05000US55123",None
2015,"Howard County","05000US19089",None
2015,"Washburn County","05000US55129",None
2017,"Washburn County","05000US55129",None
2016,"Washburn County","05000US55129",None
2016,"Howard County","05000US19089",None
2017,"Big Horn County","05000US56003",None
2015,"Big Horn County","05000US56003",None
2016,"Big Horn County","05000US56003",None
2017,"Harrison County","05000US19085",None
2015,"Harrison County","05000US19085",None
2016,"Harrison County","05000US19085",None
2017,"Crook County","05000US56011",None
2015,"Crook County","05000US56011",None
2016,"Crook County","05000US56011",None
2015,"Hardin County","05000US19083",None
2016,"Hot Springs County","05000US56017",None
